timestamp,rmssd,coverage,low_frequency,high_frequency
2025-05-05T00:50:00,179.352,0.991,730.835,4559.712
2025-05-05T01:25:00,125.461,0.897,7425.142,1991.98
2025-05-05T01:30:00,123.856,0.891,15290.914,3800.932
2025-05-05T01:35:00,122.428,0.926,4079.272,1462.557
2025-05-05T01:40:00,132.121,0.974,1271.86,2176.613
2025-05-05T01:55:00,138.396,0.929,2119.881,2954.023
2025-05-05T02:00:00,167.442,0.897,5041.204,4393.398
2025-05-05T02:05:00,198.401,0.809,11711.944,3589.456
2025-05-05T02:10:00,211.424,0.899,7535.242,6197.611
2025-05-05T02:15:00,206.577,0.962,3176.643,6882.046
2025-05-05T02:20:00,195.237,1.007,2044.722,6493.314
2025-05-05T02:25:00,188.224,0.816,2880.465,5965.3
2025-05-05T02:40:00,129.676,0.868,2808.582,1619.799
2025-05-05T02:45:00,94.865,0.999,3000.605,1106.981
2025-05-05T02:50:00,115.347,1.002,1538.082,1519.658
2025-05-05T02:55:00,128.773,0.951,6080.777,2287.059
2025-05-05T03:00:00,146.265,0.985,2316.272,2774.759
2025-05-05T03:05:00,158.664,1.002,1148.034,3645.3
2025-05-05T03:10:00,178.226,1.007,2139.155,4162.319
2025-05-05T03:15:00,165.908,1.003,2523.94,3734.778
2025-05-05T03:20:00,160.321,0.992,2578.783,3874.801
2025-05-05T03:25:00,184.184,1.006,1829.2,4788.842
2025-05-05T03:30:00,185.885,0.842,7597.859,4242.777
2025-05-05T03:35:00,324.066,0.744,19116.644,10917.034
2025-05-05T03:40:00,255.487,0.801,29951.69,4325.547
2025-05-05T03:45:00,162.041,0.896,4754.376,3984.668
2025-05-05T03:50:00,154.032,0.943,2668.133,3972.717
2025-05-05T03:55:00,163.974,0.932,9531.4,4216.309
2025-05-05T04:00:00,184.17,0.951,4727.875,5139.121
2025-05-05T04:05:00,185.712,0.987,5367.324,4376.906
2025-05-05T04:10:00,178.006,0.904,9195.145,4481.465
2025-05-05T04:20:00,220.352,0.809,13104.601,5647.736
2025-05-05T04:25:00,180.341,1.006,1983.594,6171.994
2025-05-05T04:30:00,177.197,1.005,5152.427,5089.87
2025-05-05T04:35:00,192.783,0.993,4230.504,5361.42
2025-05-05T04:40:00,202.68,1.007,4925.972,6805.882
2025-05-05T04:45:00,141.145,0.903,3786.494,2213.639
2025-05-05T04:50:00,131.107,0.989,3226.003,2679.478
2025-05-05T04:55:00,162.408,0.751,2794.965,4585.046
2025-05-05T05:05:00,169.294,0.822,5166.654,5885.981
2025-05-05T05:10:00,127.016,0.978,11226.618,3663.592
2025-05-05T05:15:00,106.256,0.874,4859.57,1697.251
2025-05-05T05:20:00,128.866,0.996,2703.651,2439.813
2025-05-05T05:25:00,90.452,0.975,4564.614,974.413
2025-05-05T05:30:00,139.464,0.967,5923.738,2119.521
2025-05-05T05:35:00,104.39,0.962,8283.652,1939.738
2025-05-05T05:40:00,167.009,0.974,11212.753,4681.651
2025-05-05T05:45:00,178.842,0.955,8698.311,6021.974
2025-05-05T05:50:00,170.946,0.969,7322.648,5723.775
2025-05-05T05:55:00,178.31,0.953,5327.994,4185.541
2025-05-05T06:00:00,179.793,0.826,6510.039,4092.78
2025-05-05T06:05:00,189.018,0.902,5691.069,4776.082
2025-05-05T06:10:00,182.238,0.966,2927.289,4238.258
2025-05-05T06:15:00,187.562,0.983,2977.378,4576.61
2025-05-05T06:20:00,200.758,0.774,7052.517,4989.047
2025-05-05T06:25:00,156.453,0.803,7489.082,2897.41
2025-05-05T06:30:00,128.493,0.975,4457.572,3228.389
2025-05-05T06:35:00,132.339,0.995,4171.845,2749.614
2025-05-05T06:40:00,148.735,0.853,5373.788,2535.817
2025-05-05T07:00:00,244.237,0.822,3903.006,9724.09
2025-05-05T07:45:00,146.265,0.925,6476.699,4478.876
2025-05-05T07:50:00,101.857,0.948,7073.88,1934.05
2025-05-05T07:55:00,152.229,0.914,6142.23,4485.301
2025-05-05T08:00:00,142.14,0.87,5607.762,1742.987
2025-05-05T22:50:00,40.541,0.995,376.259,307.199
2025-05-05T22:55:00,33.634,0.978,183.588,242.833
2025-05-05T23:00:00,58.511,0.857,2180.486,903.691
2025-05-05T23:05:00,85.044,0.91,2596.651,1563.299
2025-05-05T23:10:00,98.788,0.794,2286.968,1490.626
2025-05-05T23:25:00,79.36,0.758,1634.657,896.619
2025-05-05T23:35:00,78.817,0.735,1422.737,937.994
2025-05-05T23:45:00,87.309,0.967,7583.644,1164.142
2025-05-05T23:50:00,70.539,0.954,4308.189,1295.167
2025-05-05T23:55:00,81.255,0.957,4728.524,1230.24
2025-05-06T00:00:00,70.715,0.896,10067.423,1151.008
2025-05-06T00:05:00,29.024,0.886,596.797,229.622
2025-05-06T00:10:00,38.516,0.904,739.433,321.693
2025-05-06T00:20:00,53.121,0.827,298.736,307.694
2025-05-06T00:25:00,54.764,0.972,975.873,471.492
2025-05-06T00:30:00,65.608,0.882,2478.666,730.155
2025-05-06T00:35:00,83.055,1.005,5807.002,1315.08
2025-05-06T00:45:00,111.133,0.775,5144.377,1576.191
2025-05-06T00:50:00,97.476,0.909,4839.165,1821.665
2025-05-06T00:55:00,103.244,0.92,2507.127,1893.03
2025-05-06T01:00:00,98.996,0.935,8945.878,1323.945
2025-05-06T01:05:00,123.233,0.861,6528.185,2646.544
2025-05-06T01:10:00,109.912,0.938,13467.049,2279.693
2025-05-06T01:15:00,136.587,0.884,5746.089,2837.565
2025-05-06T01:20:00,117.455,0.772,4471.562,1404.435
2025-05-06T01:25:00,86.843,0.941,4800.277,1625.023
2025-05-06T01:30:00,106.92,0.899,7804.594,1675.899
2025-05-06T01:35:00,157.154,0.972,4052.024,3486.202
2025-05-06T01:40:00,178.951,1.003,3637.241,4218.127
2025-05-06T01:45:00,197.254,0.917,9134.718,5142.659
2025-05-06T01:50:00,151.179,0.807,5660.943,3207.952
2025-05-06T02:00:00,151.639,0.75,5605.832,2891.933
2025-05-06T02:05:00,187.808,0.835,11186.101,5864.287
2025-05-06T02:10:00,159.043,0.806,3438.056,3799.145
2025-05-06T02:15:00,106.325,0.742,7172.94,1652.933
2025-05-06T02:20:00,129.07,0.991,3462.058,2971.021
2025-05-06T02:25:00,141.73,0.976,12362.009,3028.075
2025-05-06T02:30:00,133.078,1.005,2791.595,3133.492
2025-05-06T02:35:00,137.045,1.001,3250.795,3132.405
2025-05-06T02:40:00,139.39,0.995,4425.932,3271.822
2025-05-06T02:45:00,153.806,1.001,4591.123,4208.137
2025-05-06T02:50:00,153.834,0.969,5691.784,3712.965
2025-05-06T03:00:00,171.421,0.964,5020.836,5856.975
2025-05-06T03:05:00,135.479,0.961,5615.991,4151.575
2025-05-06T03:10:00,160.272,0.92,5824.703,3697.469
2025-05-06T03:15:00,157.74,0.941,4010.628,3491.1
2025-05-06T03:20:00,146.107,0.943,8677.652,3681.371
2025-05-06T03:25:00,148.009,0.958,6564.875,3352.057
2025-05-06T03:30:00,132.436,0.956,5351.464,2786.057
2025-05-06T03:35:00,145.646,0.925,9845.077,6243.791
2025-05-06T03:40:00,134.037,0.976,6582.314,2630.214
2025-05-06T03:45:00,152.466,0.988,2920.564,4470.461
2025-05-06T03:50:00,145.022,0.891,5557.53,3492.441
2025-05-06T03:55:00,139.812,0.825,12793.271,4337.392
2025-05-06T04:00:00,131.226,0.926,3830.42,3603.02
2025-05-06T04:05:00,105.242,0.877,3863.266,1034.241
2025-05-06T04:10:00,188.1,0.857,6890.261,3961.045
2025-05-06T04:25:00,189.429,0.71,7850.013,3962.319
2025-05-06T04:30:00,111.838,0.85,4956.713,2380.35
2025-05-06T04:35:00,142.351,0.947,5385.168,4228.201
2025-05-06T04:40:00,134.161,0.812,8940.519,4687.347
2025-05-06T04:45:00,127.838,0.965,2660.964,2794.773
2025-05-06T04:50:00,137.108,0.984,2376.442,3209.256
2025-05-06T04:55:00,108.228,0.802,4430.117,1789.346
2025-05-06T05:00:00,181.069,0.816,8573.466,3788.759
2025-05-06T05:05:00,159.321,0.87,6560.181,3893.646
2025-05-06T05:10:00,150.254,0.862,7420.813,4080.725
2025-05-06T05:15:00,118.819,0.866,7652.259,2318.882
2025-05-06T05:20:00,93.033,0.789,2306.467,1539.87
2025-05-06T05:25:00,159.878,0.944,10492.455,4382.609
2025-05-06T05:30:00,168.032,0.713,7086.342,5413.43
2025-05-06T05:35:00,111.397,0.984,7804.004,3117.482
2025-05-06T05:40:00,142.871,0.773,4881.1,4141.852
2025-05-06T05:45:00,79.326,0.991,5899.635,1005.838
2025-05-06T05:50:00,106.424,0.977,4793.071,2149.923
2025-05-06T05:55:00,115.91,0.788,5187.405,1675.553
2025-05-06T06:00:00,156.316,0.911,7463.098,4511.837
2025-05-06T06:05:00,136.201,0.954,4608.325,5045.662
2025-05-06T06:10:00,143.056,0.993,4233.709,4531.84
2025-05-06T06:15:00,137.419,0.979,3958.421,3950.71
2025-05-06T06:20:00,148.815,0.971,5490.152,4906.191
2025-05-06T06:25:00,131.01,0.996,2443.507,3471.236
2025-05-06T06:30:00,139.813,0.953,6032.257,3650.225
2025-05-06T06:40:00,197.171,0.884,9827.395,8860.785
2025-05-06T06:45:00,189.18,0.903,8453.404,5478.521
2025-05-06T06:50:00,146.307,0.934,6678.175,3616.6
2025-05-06T06:55:00,109.906,0.914,7141.541,1719.479
2025-05-06T07:00:00,124.516,0.983,6793.508,2526.716
2025-05-06T07:05:00,102.953,0.959,7964.451,1343.375
2025-05-06T07:10:00,139.619,0.948,11336.292,2299.717
2025-05-06T07:15:00,101.287,0.979,6303.982,2128.323
2025-05-06T07:20:00,82.552,0.947,4989.13,1406.406
2025-05-06T22:10:00,55.747,0.76,1906.352,683.611
2025-05-06T22:15:00,65.553,0.86,3197.816,1245.527
2025-05-06T22:20:00,51.218,0.86,888.058,526.445
2025-05-06T22:25:00,66.343,0.959,2748.033,850.744
2025-05-06T22:30:00,78.01,0.927,2516.445,1286.693
2025-05-06T22:35:00,70.714,0.922,2852.952,886.231
2025-05-06T22:40:00,81.202,0.923,2882.653,1165.924
2025-05-06T22:45:00,71.193,0.894,1028.597,1011.938
2025-05-06T22:50:00,79.947,0.883,1377.072,1181.096
2025-05-06T22:55:00,77.206,0.962,1989.202,1194.803
2025-05-06T23:00:00,86.76,0.873,5767.114,1545.206
2025-05-06T23:05:00,94.124,0.966,5494.928,1550.713
2025-05-06T23:10:00,65.912,0.939,2177.293,761.077
2025-05-06T23:15:00,50.02,0.981,2595.43,786.257
2025-05-06T23:20:00,55.076,0.952,2879.235,536.12
2025-05-06T23:25:00,42.073,0.907,767.911,367.886
2025-05-06T23:30:00,47.892,0.882,648.083,449.238
2025-05-06T23:35:00,46.357,0.894,3176.656,484.299
2025-05-06T23:40:00,43.84,0.954,1971.227,260.469
2025-05-06T23:45:00,30.883,0.981,1488.787,210.457
2025-05-06T23:50:00,58.192,0.854,3334.084,1018.696
2025-05-06T23:55:00,67.344,0.798,3054.315,573.521
2025-05-07T00:00:00,125.825,0.743,10502.109,1482.469
2025-05-07T00:10:00,120.703,0.784,3691.101,1794.646
2025-05-07T00:30:00,33.277,1.004,207.851,242.285
2025-05-07T00:35:00,35.549,1.004,493.473,267.122
2025-05-07T00:40:00,49.816,0.978,3290.555,662.685
2025-05-07T00:45:00,60.189,1.005,1616.543,769.585
2025-05-07T00:50:00,78.554,0.999,1288.819,1177.021
2025-05-07T00:55:00,89.883,0.998,2489.544,1809.04
2025-05-07T01:00:00,125.177,0.989,2496.985,2414.934
2025-05-07T01:05:00,123.605,1.004,3036.819,2306.298
2025-05-07T01:10:00,103.454,1.002,5818.739,2293.18
2025-05-07T01:15:00,90.484,1.004,1991.844,1999.712
2025-05-07T01:20:00,114.351,0.958,8110.295,2574.508
2025-05-07T01:25:00,175.198,0.996,4478.888,4096.565
2025-05-07T01:30:00,146.795,0.936,10889.979,4001.622
2025-05-07T01:35:00,108.084,0.995,5804.942,2356.642
2025-05-07T01:40:00,63.562,0.987,3057.285,823.775
2025-05-07T01:45:00,41.742,0.97,2046.483,482.042
2025-05-07T01:50:00,81.27,0.975,3455.385,1160.713
2025-05-07T01:55:00,92.671,0.933,3475.729,1348.252
2025-05-07T02:00:00,127.177,0.946,4334.61,3231.113
2025-05-07T02:05:00,123.172,1.003,2386.714,2300.938
2025-05-07T02:10:00,115.106,0.931,2688.98,2892.771
2025-05-07T02:15:00,121.053,0.717,3856.921,1099.148
2025-05-07T02:20:00,149.727,0.954,8010.2,3681.352
2025-05-07T02:25:00,106.852,0.991,3835.612,2113.279
2025-05-07T02:30:00,159.347,0.754,8435.998,2939.24
2025-05-07T02:40:00,94.5,0.838,5311.779,1202.24
2025-05-07T02:45:00,229.089,0.808,14994.102,8721.508
2025-05-07T02:50:00,228.801,0.853,15941.639,6967.052
2025-05-07T02:55:00,161.531,0.868,8815.796,3331.871
2025-05-07T03:05:00,154.682,0.922,8811.395,4464.748
2025-05-07T03:10:00,120.155,0.991,10729.84,2603.394
2025-05-07T03:15:00,131.282,1.004,8914.406,3152.745
2025-05-07T03:20:00,114.136,0.986,3918.93,2503.099
2025-05-07T03:25:00,169.609,0.958,5113.654,4268.306
2025-05-07T03:30:00,224.854,0.956,4220.992,8822.662
2025-05-07T03:55:00,206.169,0.974,9923.386,6576.735
2025-05-07T04:00:00,220.929,1.003,5754.127,8177.012
2025-05-07T04:05:00,241.072,0.984,7639.013,9372.356
2025-05-07T04:10:00,189.404,0.928,8355.24,6264.269
2025-05-07T04:15:00,88.277,0.75,2684.553,679.152
2025-05-07T04:20:00,130.06,0.765,10328.578,1790.37
2025-05-07T04:25:00,123.609,0.897,7731.2,3101.216
2025-05-07T04:30:00,141.876,0.903,5999.298,2237.484
2025-05-07T04:35:00,105.242,0.966,5473.947,2340.57
2025-05-07T04:40:00,165.333,0.896,10320.437,4163.272
2025-05-07T04:45:00,127.773,0.708,4494.465,1870.023
2025-05-07T04:50:00,229.207,0.88,10816.564,9471.601
2025-05-07T04:55:00,218.735,0.906,6917.788,6891.776
2025-05-07T05:00:00,270.571,0.859,14556.892,13244.485
2025-05-07T05:05:00,216.987,0.93,4099.358,8309.691
2025-05-07T05:10:00,224.152,0.972,3458.359,8542.265
2025-05-07T05:15:00,219.182,0.985,4480.46,9234.87
2025-05-07T05:20:00,192.015,0.917,6836.204,5190.949
2025-05-07T05:25:00,187.617,0.997,4556.047,5575.268
2025-05-07T05:30:00,195.58,1.004,5907.12,6230.853
2025-05-07T05:35:00,218.096,0.999,3710.006,8221.766
2025-05-07T05:40:00,200.871,0.957,6286.855,6533.174
2025-05-07T05:45:00,188.243,0.935,7609.043,6455.8
2025-05-07T05:50:00,149.197,0.989,4353.528,3572.618
2025-05-07T05:55:00,143.855,0.885,6334.836,2590.199
2025-05-07T06:00:00,133.017,0.984,8006.948,4833.519
2025-05-07T06:05:00,172.019,0.896,4964.48,5168.254
2025-05-07T06:10:00,150.39,0.876,10794.326,3630.211
2025-05-07T06:15:00,166.063,1.002,13061.726,3476.174
2025-05-07T06:20:00,89.176,1.003,8788.902,1383.546
2025-05-07T06:25:00,176.623,0.948,7081.961,7843.77
2025-05-07T06:30:00,152.951,1.004,10433.457,4661.334
2025-05-07T06:35:00,188.361,0.992,7543.069,8644.641
2025-05-07T06:40:00,135.675,0.98,10764.33,3873.653
2025-05-07T06:45:00,123.769,0.839,6509.272,3446.64
2025-05-07T06:50:00,178.98,0.996,11302.79,6525.75
2025-05-07T06:55:00,154.026,0.955,11722.522,4085.182
2025-05-07T07:00:00,160.061,0.996,11204.568,4199.33
2025-05-07T07:05:00,165.409,1.005,11499.181,3609.102
2025-05-07T07:10:00,174.395,1.002,8695.613,6454.443
2025-05-07T07:15:00,169.349,1.007,9884.87,5566.757
2025-05-07T07:20:00,187.402,0.97,7776.115,7414.632
2025-05-07T07:25:00,179,1.004,8866.554,5588.633
2025-05-07T07:30:00,154.47,0.996,8883.344,3384.161
2025-05-07T07:35:00,95.556,0.932,10458.017,1945.364
2025-05-07T07:40:00,125.295,1.004,15367.799,2647.288
2025-05-07T07:45:00,126.044,0.97,7396.39,2335.425
2025-05-07T07:50:00,139.274,0.877,7446.852,4417.769
2025-05-07T22:20:00,167.097,0.865,4928.47,4918.771
2025-05-07T22:25:00,147.105,0.873,5804.239,2577.525
2025-05-07T22:30:00,126.227,0.896,1963.138,2192.921
2025-05-07T22:35:00,120.563,0.978,1319.381,2177.296
2025-05-07T22:40:00,115.111,0.873,808.458,2362.95
2025-05-07T22:45:00,120.834,0.893,2222.315,1551.93
2025-05-07T22:50:00,106.55,0.998,1051.201,1971.04
2025-05-07T22:55:00,110.241,0.905,442.118,1973.266
2025-05-07T23:00:00,114.66,1.003,960.121,2332.459
2025-05-07T23:05:00,113.97,0.933,2653.64,1451.772
2025-05-07T23:10:00,104.465,0.99,1277.128,1501.539
2025-05-07T23:15:00,101.444,1.001,466.729,970.258
2025-05-07T23:20:00,148.737,0.889,5901.497,3580.475
2025-05-07T23:25:00,149.276,0.962,1314.465,3033.565
2025-05-07T23:30:00,189.254,1.005,5654.439,8081.985
2025-05-07T23:35:00,161.963,0.995,4184.496,4190.098
2025-05-07T23:40:00,168.752,0.987,4625.698,3706.094
2025-05-07T23:45:00,62.269,1.005,4476.73,638.143
2025-05-07T23:50:00,170.142,0.962,2399.6,3815.874
2025-05-07T23:55:00,148.75,1.005,4728.137,2670.765
2025-05-08T00:00:00,172.023,0.966,1838.829,4363.433
2025-05-08T00:05:00,184.371,0.985,1833.179,5812.293
2025-05-08T00:10:00,187.118,1.002,1098.968,5181.722
2025-05-08T00:15:00,182.475,1,1441.127,4808.094
2025-05-08T00:20:00,189.306,0.998,2516.446,5381.916
2025-05-08T00:25:00,197.022,1.006,1171.849,5948.246
2025-05-08T00:30:00,191.856,1.004,1408.918,5340.413
2025-05-08T00:35:00,192.046,0.998,2150.508,5071.364
2025-05-08T00:40:00,195.89,1,1321.585,5780.082
2025-05-08T00:45:00,195.279,1.002,1936.15,6584.987
2025-05-08T00:50:00,168.306,0.916,3180.581,3018.539
2025-05-08T00:55:00,123.15,0.875,3584.706,2258.104
2025-05-08T01:00:00,118.313,0.982,5151.066,2193.222
2025-05-08T01:05:00,165.247,0.863,8294.56,4613.151
2025-05-08T01:10:00,147.847,0.978,6978.618,2811.821
2025-05-08T01:15:00,148.117,0.913,10538.795,3469.536
2025-05-08T01:20:00,157.065,0.922,10672.883,3098.836
2025-05-08T01:25:00,109.87,0.97,8873.062,1853.336
2025-05-08T01:30:00,129.247,0.907,8266.654,1810.733
2025-05-08T01:45:00,209.439,0.934,6107.946,7400.564
2025-05-08T01:50:00,182.945,0.946,10165.843,4609.919
2025-05-08T01:55:00,180.052,0.969,7536.789,6536.514
2025-05-08T02:00:00,203.523,0.913,6086.138,6151.094
2025-05-08T02:05:00,136.77,0.889,4339.505,2897.233
2025-05-08T02:10:00,370.286,0.806,23066.129,29699.985
2025-05-08T02:15:00,314.649,0.953,33844.856,14704.303
2025-05-08T02:20:00,355.686,0.885,19115.379,16499.826
2025-05-08T02:25:00,356.331,0.895,22011.947,19361.063
2025-05-08T02:30:00,329.65,0.705,28009.944,13914.764
2025-05-08T02:40:00,177.757,0.883,7693.152,7223.588
2025-05-08T02:45:00,183.935,0.795,8679.928,4872.837
2025-05-08T02:50:00,118.818,1.004,4528.123,2475.6
2025-05-08T02:55:00,121.476,0.883,4261.339,2167.326
2025-05-08T03:00:00,101.25,1.003,8611.159,1371.617
2025-05-08T03:05:00,167.307,0.769,8675.549,3012.303
2025-05-08T03:10:00,171.564,0.728,4715.484,2724.046
2025-05-08T03:15:00,147.895,0.879,7319.197,4353.137
2025-05-08T03:20:00,134.32,0.837,3947.863,2603.023
2025-05-08T03:25:00,151.934,0.943,4410.822,2968.898
2025-05-08T03:30:00,158.716,0.856,2309.718,4645.509
2025-05-08T03:40:00,126.966,0.913,1956.935,2164.339
2025-05-08T03:45:00,140.15,0.88,14498.497,2112.905
2025-05-08T03:50:00,133.387,0.914,4978.353,2583.238
2025-05-08T03:55:00,140.331,1,6433.605,2441.988
2025-05-08T04:00:00,112.612,0.987,5678.035,2057.945
2025-05-08T04:05:00,199.877,0.889,6713.627,6894.637
2025-05-08T04:15:00,155.702,0.967,4199.628,4603.379
2025-05-08T04:35:00,200.305,0.978,3156.73,7783.264
2025-05-08T04:40:00,194.087,0.999,3164.784,6643.104
2025-05-08T04:45:00,198.292,1.005,5476.753,7415.025
2025-05-08T04:50:00,213.226,0.993,3319.958,8809.01
2025-05-08T04:55:00,209.821,0.998,2687.257,7724.814
2025-05-08T05:00:00,205.811,1.005,4355.457,6776.894
2025-05-08T05:05:00,212.356,1.002,4018.391,9070.67
2025-05-08T05:10:00,173.617,0.953,2005.081,4319.151
2025-05-08T05:15:00,170.653,0.902,19767.668,5232.835
2025-05-08T05:20:00,257.278,0.976,11135.567,14144.537
2025-05-08T05:25:00,200.225,0.891,13667.125,4854.205
2025-05-08T05:30:00,172.033,0.765,7584.55,3224.05
2025-05-08T05:45:00,168.123,0.784,5044.455,3240.488
2025-05-08T05:50:00,157.198,0.717,4665.067,1923.258
2025-05-08T05:55:00,175.107,0.826,11733.602,4318.819
2025-05-08T06:05:00,179.624,0.979,6242.251,5943.426
2025-05-08T06:10:00,182.085,0.948,5876.518,6876.938
2025-05-08T06:15:00,177.255,0.998,11025.272,6347.02
2025-05-08T06:20:00,193.737,0.993,7884.351,7362.861
2025-05-08T06:25:00,199.027,0.985,6495.106,8557.462
2025-05-08T06:30:00,208.967,0.996,6990.166,7604.866
2025-05-08T06:35:00,179.072,0.981,9705.503,5932.494
2025-05-08T06:40:00,191.697,0.993,8803.65,7922.489
2025-05-08T06:45:00,194.937,0.963,7555.66,7541.136
2025-05-08T06:50:00,150.319,0.952,10029.209,3425.366
2025-05-08T06:55:00,155.903,0.943,6954.175,3691.781
2025-05-08T07:00:00,165.235,1.002,10208.534,4692.279
2025-05-08T07:10:00,143.632,0.767,7609.302,4268.566
2025-05-08T07:15:00,161.027,0.728,11948.791,3537.172
2025-05-08T07:20:00,94.469,0.795,6894.047,1523.091
2025-05-09T22:25:00,149.729,0.926,6238.623,3365.635
2025-05-09T22:30:00,138.54,0.722,8459.927,2640.371
2025-05-09T22:35:00,151.941,0.775,3463.609,3832.966
2025-05-09T22:40:00,130.664,0.919,1233.153,2540.85
2025-05-09T22:45:00,125.585,0.927,968.603,2484.822
2025-05-09T22:50:00,140.612,0.948,792.483,3309.268
2025-05-09T22:55:00,149.47,0.987,2134.195,4539.67
2025-05-09T23:00:00,146.079,0.954,1137.475,4002.297
2025-05-09T23:05:00,152.075,0.924,856.489,5169.724
2025-05-09T23:30:00,167.6,0.838,7119.286,5239.408
2025-05-09T23:35:00,168.838,0.891,8008.293,5221.513
2025-05-09T23:40:00,102.324,0.89,9061.288,1804.964
2025-05-09T23:45:00,164.708,0.893,15963.299,5643.651
2025-05-09T23:50:00,144.85,0.917,8215.548,3984.853
2025-05-09T23:55:00,163.646,0.77,10066.362,3910.679
2025-05-10T00:00:00,164.696,0.958,6699.013,6294.142
2025-05-10T00:05:00,160.406,0.897,4736.952,5118.814
2025-05-10T00:10:00,131.412,0.798,4207.82,1889.806
2025-05-10T00:15:00,122.969,0.952,2505.678,3141.286
2025-05-10T00:20:00,101.449,0.94,3589.045,2140.896
2025-05-10T00:25:00,131.667,0.913,4888.815,2413.413
2025-05-10T00:30:00,138.618,0.968,3306.58,3412.443
2025-05-10T00:35:00,142.355,1.005,4335.054,4358.864
2025-05-10T00:40:00,148.166,1.001,3408.171,4082.305
2025-05-10T00:45:00,139.207,1.002,4626.694,3320.219
2025-05-10T00:50:00,150.232,1.004,3044.864,4282.774
2025-05-10T00:55:00,147.602,0.916,3521.39,4267.493
2025-05-10T01:00:00,149.513,0.964,9666.057,4188.839
2025-05-10T01:05:00,147.655,0.86,13650.761,7299.657
2025-05-10T01:10:00,143.124,0.904,13129.401,3580.505
2025-05-10T01:15:00,129.211,1.005,2522.283,2778.897
2025-05-10T01:20:00,132.468,0.975,2189.113,2946.263
2025-05-10T01:25:00,111.656,0.921,8882.363,1793.024
2025-05-10T01:30:00,132.505,0.913,5203.271,2712.025
2025-05-10T01:35:00,58.932,1.002,2011.325,576.484
2025-05-10T01:40:00,79.318,1,10180.069,1830.634
2025-05-10T01:45:00,82.273,0.918,6768.28,1132.445
2025-05-10T01:50:00,122.122,0.88,10160.09,3567.175
2025-05-10T01:55:00,112.434,0.809,6185.488,1764.414
2025-05-10T02:00:00,145.864,0.927,11501.574,3864.835
2025-05-10T02:05:00,136.377,0.953,2955.939,3453.721
2025-05-10T02:10:00,124.936,1.003,2680.746,2666.655
2025-05-10T02:15:00,129.037,1.002,5108.57,3394.62
2025-05-10T02:20:00,114.696,0.963,3984.147,2013.571
2025-05-10T02:25:00,148.83,0.892,5234.108,4462.25
2025-05-10T02:30:00,142.31,1.002,2227.585,2918.696
2025-05-10T02:35:00,161.953,0.922,12047.203,5084.952
2025-05-10T02:40:00,135.109,0.94,8955.102,2695.441
2025-05-10T02:45:00,150.342,0.867,16180.797,2881.743
2025-05-10T02:50:00,168.487,1.005,10403.681,4812.892
2025-05-10T02:55:00,185.935,1.001,4366.318,7607.521
2025-05-10T03:00:00,127.337,0.925,6506.15,2888.032
2025-05-10T03:05:00,149.088,1.006,7435.98,3817.538
2025-05-10T03:10:00,136.799,0.989,2422.676,3371.979
2025-05-10T03:15:00,129.319,1.003,2400.774,3128.723
2025-05-10T03:20:00,138.491,1.006,2745.014,3491.37
2025-05-10T03:25:00,142.017,0.986,2588.361,4291.687
2025-05-10T03:30:00,133.022,1.007,2436.832,3911.401
2025-05-10T03:35:00,139.653,0.981,3429.598,3768.726
2025-05-10T03:40:00,134.256,0.98,4889.534,3494.187
2025-05-10T03:45:00,60.783,1.005,2966.592,750.678
2025-05-10T03:50:00,95.837,0.97,7431.895,1128.725
2025-05-10T03:55:00,81.944,0.963,3532.811,1302.867
2025-05-10T04:00:00,150.769,0.906,7700.361,3619.294
2025-05-10T04:05:00,147.544,0.975,6693.85,4522.09
2025-05-10T04:10:00,149.65,0.982,5920.868,4762.54
2025-05-10T04:15:00,125.006,0.986,3857.6,3126.999
2025-05-10T04:20:00,121.917,0.932,6735.292,1884.34
2025-05-10T04:25:00,127.304,0.968,6998.825,3695.388
2025-05-10T04:30:00,151.921,1.001,2056.706,3076.615
2025-05-10T04:35:00,156.661,1.005,2534.583,3753.667
2025-05-10T04:40:00,144.348,0.956,3789.615,3987.118
2025-05-10T04:45:00,156.273,0.947,3872.482,5110.781
2025-05-10T04:50:00,148.876,1.005,4053.478,4067.658
2025-05-10T04:55:00,161.935,1.004,4529.047,4591.51
2025-05-10T05:00:00,154.052,1.003,3542.359,5062.237
2025-05-10T05:05:00,159.223,1.005,4802.507,5363.207
2025-05-10T05:10:00,137.982,1.004,6952.977,3197.755
2025-05-10T05:15:00,85.598,0.932,3479.467,981.394
2025-05-10T05:20:00,95.8,0.996,8314.217,1551.168
2025-05-10T05:25:00,153.458,0.934,7184.668,3742.855
2025-05-10T05:30:00,123.718,0.925,6306.123,2599.092
2025-05-10T05:35:00,137.138,0.887,8174.109,2923.302
2025-05-10T05:40:00,150.402,0.848,9375.657,3144.894
2025-05-10T05:45:00,165.615,1.001,6910.986,6485.878
2025-05-10T05:50:00,165.902,0.984,8416.731,5599.573
2025-05-10T05:55:00,173.673,0.996,7226.249,6055.201
2025-05-10T06:00:00,147.792,1.005,6581.551,3703.627
2025-05-10T06:05:00,168.809,0.998,5757.319,6048.392
2025-05-10T06:10:00,104.938,0.998,4025.474,2213.884
2025-05-10T06:15:00,154.666,0.863,9885.602,3131.251
2025-05-10T06:20:00,157.176,0.88,6288.951,4303.989
